AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:84775
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:84775
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4763.50ms/  4763.50ms (      0 GFLOPS    2|2      GB/s)
opened device PYTHON from pid:84775
scheduled     2 kernels in    12.74 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD      810 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      7.40us/    64.35ms (      6 GFLOPS   15|15     GB/s)
*** AMD      811 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.84us/    64.42ms (   2518 GFLOPS  225|1419   GB/s)
*** AMD      812 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.56us/    64.43ms (      1 GFLOPS    3|3      GB/s)
*** AMD      813 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.40us/    64.44ms (      8 GFLOPS   11|12     GB/s)
*** AMD      814 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.52us/    64.58ms (   3873 GFLOPS  346|2182   GB/s)
*** AMD      815 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.04us/    64.73ms (   3886 GFLOPS  347|2190   GB/s)
*** AMD      816 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.72us/    64.74ms (     13 GFLOPS   21|21     GB/s)
*** AMD      817 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/    64.74ms (      3 GFLOPS   29|29     GB/s)
*** AMD      818 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    494.40us/    65.24ms (   2276 GFLOPS  148|734    GB/s)
*** AMD      819 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.08us/    65.24ms (      2 GFLOPS   13|13     GB/s)
*** AMD      820 r_16_320                                       arg  2 mem  18.05 GB tm     12.48us/    65.25ms (      1 GFLOPS    2|2      GB/s)
*** AMD      821 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.56us/    65.26ms (      7 GFLOPS    8|9      GB/s)
*** AMD      822 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    672.68us/    65.93ms (     83 GFLOPS    4|21     GB/s)
*** AMD      823 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     67.08us/    66.00ms (   2471 GFLOPS  221|1393   GB/s)
*** AMD      824 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.48us/    66.01ms (      1 GFLOPS    1|2      GB/s)
*** AMD      825 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.52us/    66.01ms (      4 GFLOPS    3|10     GB/s)
*** AMD      826 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    225.96us/    66.24ms (    441 GFLOPS   19|217    GB/s)
*** AMD      827 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     13.00us/    66.25ms (      9 GFLOPS    5|10     GB/s)
*** AMD      828 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.60us/    66.26ms (     10 GFLOPS   13|40     GB/s)
*** AMD      829 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.04us/    66.27ms (      0 GFLOPS    0|0      GB/s)
*** AMD      830 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.08us/    66.28ms (      0 GFLOPS    0|0      GB/s)
*** AMD      831 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.80us/    66.28ms (      0 GFLOPS    0|0      GB/s)
*** AMD      832 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      7.40us/    66.29ms (      6 GFLOPS   15|15     GB/s)
*** AMD      833 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.48us/    66.36ms (   2532 GFLOPS  226|1427   GB/s)
*** AMD      834 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.04us/    66.37ms (      1 GFLOPS    3|3      GB/s)
*** AMD      835 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.16us/    66.38ms (      8 GFLOPS   12|12     GB/s)
*** AMD      836 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.96us/    66.52ms (   3862 GFLOPS  345|2176   GB/s)
*** AMD      837 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.16us/    66.67ms (   3910 GFLOPS  349|2203   GB/s)
*** AMD      838 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.96us/    66.67ms (     13 GFLOPS   20|20     GB/s)
*** AMD      839 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.04us/    66.68ms (      3 GFLOPS   29|29     GB/s)
*** AMD      840 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    493.68us/    67.17ms (   2279 GFLOPS  148|735    GB/s)
*** AMD      841 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.08us/    67.18ms (      2 GFLOPS   13|13     GB/s)
*** AMD      842 r_16_320                                       arg  2 mem  18.05 GB tm     11.72us/    67.19ms (      1 GFLOPS    2|2      GB/s)
*** AMD      843 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.52us/    67.20ms (      7 GFLOPS    8|9      GB/s)
*** AMD      844 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    667.60us/    67.86ms (     83 GFLOPS    4|21     GB/s)
*** AMD      845 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.88us/    67.93ms (   2479 GFLOPS  221|1397   GB/s)
*** AMD      846 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.48us/    67.94ms (      1 GFLOPS    1|2      GB/s)
*** AMD      847 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/    67.94ms (      4 GFLOPS    3|10     GB/s)
*** AMD      848 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    226.72us/    68.17ms (    440 GFLOPS   19|216    GB/s)
*** AMD      849 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.92us/    68.18ms (     10 GFLOPS    5|10     GB/s)
*** AMD      850 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.20us/    68.19ms (     10 GFLOPS   14|42     GB/s)
*** AMD      851 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      6.96us/    68.20ms (      0 GFLOPS    0|0      GB/s)
*** AMD      852 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      7.76us/    68.21ms (      0 GFLOPS    0|0      GB/s)
*** AMD      853 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.88us/    68.21ms (      0 GFLOPS    0|0      GB/s)
*** AMD      854 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      7.40us/    68.22ms (      6 GFLOPS   15|15     GB/s)
*** AMD      855 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.44us/    68.29ms (   2533 GFLOPS  226|1427   GB/s)
*** AMD      856 r_16_320n1                                     arg  3 mem  18.05 GB tm     12.84us/    68.30ms (      1 GFLOPS    3|3      GB/s)
*** AMD      857 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.44us/    68.31ms (      8 GFLOPS   11|12     GB/s)
*** AMD      858 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.60us/    68.45ms (   3898 GFLOPS  348|2196   GB/s)
*** AMD      859 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.08us/    68.60ms (   3885 GFLOPS  347|2189   GB/s)
*** AMD      860 E_136_32_4                                     arg  2 mem  18.05 GB tm      7.00us/    68.60ms (     12 GFLOPS   20|20     GB/s)
*** AMD      861 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.04us/    68.61ms (      3 GFLOPS   29|29     GB/s)
*** AMD      862 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    493.64us/    69.10ms (   2280 GFLOPS  148|735    GB/s)
*** AMD      863 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.08us/    69.11ms (      2 GFLOPS   13|13     GB/s)
*** AMD      864 r_16_320                                       arg  2 mem  18.05 GB tm     12.00us/    69.12ms (      1 GFLOPS    2|2      GB/s)
*** AMD      865 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.08us/    69.13ms (      8 GFLOPS    8|9      GB/s)
*** AMD      866 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    669.72us/    69.80ms (     83 GFLOPS    4|21     GB/s)
*** AMD      867 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     67.00us/    69.86ms (   2474 GFLOPS  221|1394   GB/s)
*** AMD      868 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.72us/    69.87ms (      1 GFLOPS    1|2      GB/s)
*** AMD      869 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/    69.88ms (      4 GFLOPS    3|10     GB/s)
*** AMD      870 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    226.36us/    70.10ms (    441 GFLOPS   19|216    GB/s)
*** AMD      871 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.92us/    70.12ms (     10 GFLOPS    5|10     GB/s)
*** AMD      872 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.60us/    70.12ms (     10 GFLOPS   13|40     GB/s)
*** AMD      873 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.04us/    70.13ms (      0 GFLOPS    0|0      GB/s)
*** AMD      874 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      7.84us/    70.14ms (      0 GFLOPS    0|0      GB/s)
*** AMD      875 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.80us/    70.15ms (      0 GFLOPS    0|0      GB/s)
*** AMD      876 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      7.76us/    70.15ms (      5 GFLOPS   15|15     GB/s)
*** AMD      877 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.60us/    70.22ms (   2527 GFLOPS  226|1424   GB/s)
*** AMD      878 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.08us/    70.23ms (      1 GFLOPS    3|3      GB/s)
*** AMD      879 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.52us/    70.24ms (      8 GFLOPS   11|12     GB/s)
*** AMD      880 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    146.12us/    70.38ms (   3858 GFLOPS  344|2173   GB/s)
*** AMD      881 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.32us/    70.53ms (   3879 GFLOPS  346|2185   GB/s)
*** AMD      882 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.92us/    70.54ms (     13 GFLOPS   20|20     GB/s)
*** AMD      883 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/    70.54ms (      3 GFLOPS   29|29     GB/s)
*** AMD      884 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    493.96us/    71.04ms (   2278 GFLOPS  148|734    GB/s)
*** AMD      885 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.08us/    71.04ms (      2 GFLOPS   13|13     GB/s)
*** AMD      886 r_16_320n2                                     arg  2 mem  18.05 GB tm     12.60us/    71.06ms (      1 GFLOPS    2|2      GB/s)
*** AMD      887 r_1187_32_4_20_2_2_2_32n1                      arg  7 mem  18.05 GB tm   5278.20us/    76.33ms (   1918 GFLOPS  121|490    GB/s)
*** AMD      888 r_32_4_1187                                    arg  2 mem  18.05 GB tm    274.48us/    76.61ms (      1 GFLOPS    2|2      GB/s)
*** AMD      889 r_16_8                                         arg  2 mem  18.05 GB tm      6.40us/    76.61ms (      0 GFLOPS    0|0      GB/s)
*** AMD      890 r_32_4_1187n1                                  arg  3 mem  18.05 GB tm    228.08us/    76.84ms (      3 GFLOPS    3|3      GB/s)
*** AMD      891 r_16_8n1                                       arg  2 mem  18.05 GB tm      6.88us/    76.85ms (      0 GFLOPS    0|0      GB/s)
241.45 ms,   4.14 tok/s,   35.73 GB/s, 8627/18048 MB  --  !: 1.
*** AMD        1 copy        4 B,     AMD <- AMD                arg  2 mem  18.05 GB tm     46.26us/     0.05ms (      0 GFLOPS    0|0      GB/s)
jit execs 890 calls
*** AMD        2 E_20_4_2_8_16_2_4_4                            arg  3 mem  18.05 GB tm     17.04us/     0.06ms (    494 GFLOPS  173|173    GB/s)
*** AMD        3 E_2n7                                          arg  1 mem  18.05 GB tm      6.48us/     0.07ms (      0 GFLOPS    0|0      GB/s)
*** AMD        4 r_40_32_4_32_4                                 arg  2 mem  18.05 GB tm     10.24us/     0.08ms (     64 GFLOPS  130|130    GB/s)
*** AMD        5 E_1187_32_4                                    arg  3 mem  18.05 GB tm     11.72us/     0.09ms (   3701 GFLOPS   52|52     GB/s)
*** AMD        6 r_16_320                                       arg  2 mem  18.05 GB tm     11.88us/     0.10ms (      1 GFLOPS    2|2      GB/s)
*** AMD        7 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.12us/     0.11ms (      8 GFLOPS    8|9      GB/s)
*** AMD        8 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    671.72us/     0.78ms (     83 GFLOPS    4|21     GB/s)
*** AMD        9 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     67.12us/     0.85ms (   2470 GFLOPS  220|1392   GB/s)
*** AMD       10 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.48us/     0.86ms (      1 GFLOPS    1|2      GB/s)
*** AMD       11 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.52us/     0.86ms (      4 GFLOPS    3|10     GB/s)
*** AMD       12 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    225.88us/     1.09ms (    441 GFLOPS   19|217    GB/s)
*** AMD       13 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     13.00us/     1.10ms (      9 GFLOPS    5|10     GB/s)
*** AMD       14 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.64us/     1.11ms (     12 GFLOPS   16|50     GB/s)
*** AMD       15 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.28us/     1.12ms (      0 GFLOPS    0|0      GB/s)
*** AMD       16 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.16us/     1.12ms (      0 GFLOPS    0|0      GB/s)
*** AMD       17 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.52us/     1.13ms (      0 GFLOPS    0|0      GB/s)
*** AMD       18 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      7.80us/     1.14ms (      7 GFLOPS   18|18     GB/s)
*** AMD       19 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.88us/     1.20ms (   2516 GFLOPS  225|1418   GB/s)
*** AMD       20 r_16_320n1                                     arg  3 mem  18.05 GB tm     12.80us/     1.22ms (      1 GFLOPS    3|3      GB/s)
*** AMD       21 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.60us/     1.22ms (      8 GFLOPS   11|12     GB/s)
*** AMD       22 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.84us/     1.37ms (   3865 GFLOPS  345|2178   GB/s)
*** AMD       23 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.68us/     1.52ms (   3869 GFLOPS  345|2180   GB/s)
*** AMD       24 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.92us/     1.52ms (     13 GFLOPS   20|20     GB/s)
*** AMD       25 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/     1.53ms (      3 GFLOPS   29|29     GB/s)
*** AMD       26 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    492.80us/     2.02ms (   2283 GFLOPS  149|736    GB/s)
*** AMD       27 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.08us/     2.03ms (      2 GFLOPS   13|13     GB/s)
*** AMD       28 r_16_320                                       arg  2 mem  18.05 GB tm     11.76us/     2.04ms (      1 GFLOPS    2|2      GB/s)
*** AMD       29 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.48us/     2.05ms (      7 GFLOPS    8|9      GB/s)
*** AMD       30 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    667.68us/     2.71ms (     83 GFLOPS    4|21     GB/s)
*** AMD       31 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     67.24us/     2.78ms (   2466 GFLOPS  220|1389   GB/s)
*** AMD       32 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.72us/     2.79ms (      1 GFLOPS    1|2      GB/s)
*** AMD       33 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.52us/     2.79ms (      4 GFLOPS    3|10     GB/s)
*** AMD       34 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    225.68us/     3.02ms (    442 GFLOPS   19|217    GB/s)
*** AMD       35 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.92us/     3.03ms (     10 GFLOPS    5|10     GB/s)
*** AMD       36 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.64us/     3.04ms (     12 GFLOPS   16|50     GB/s)
*** AMD       37 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.16us/     3.05ms (      0 GFLOPS    0|0      GB/s)
*** AMD       38 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.40us/     3.06ms (      0 GFLOPS    0|0      GB/s)
*** AMD       39 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.84us/     3.06ms (      0 GFLOPS    0|0      GB/s)
*** AMD       40 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      7.96us/     3.07ms (      6 GFLOPS   17|17     GB/s)
*** AMD       41 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.48us/     3.14ms (   2532 GFLOPS  226|1427   GB/s)
*** AMD       42 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.00us/     3.15ms (      1 GFLOPS    3|3      GB/s)
*** AMD       43 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.40us/     3.16ms (      8 GFLOPS   11|12     GB/s)
*** AMD       44 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.88us/     3.30ms (   3864 GFLOPS  345|2177   GB/s)
*** AMD       45 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    143.84us/     3.45ms (   3919 GFLOPS  350|2208   GB/s)
*** AMD       46 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.88us/     3.45ms (     13 GFLOPS   20|20     GB/s)
*** AMD       47 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.04us/     3.46ms (      3 GFLOPS   29|29     GB/s)
*** AMD       48 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    492.12us/     3.95ms (   2287 GFLOPS  149|737    GB/s)
*** AMD       49 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.08us/     3.96ms (      2 GFLOPS   13|13     GB/s)
*** AMD       50 r_16_320                                       arg  2 mem  18.05 GB tm     12.24us/     3.97ms (      1 GFLOPS    2|2      GB/s)
*** AMD       51 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.48us/     3.98ms (      7 GFLOPS    8|9      GB/s)
*** AMD       52 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    667.04us/     4.64ms (     83 GFLOPS    4|21     GB/s)
*** AMD       53 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.48us/     4.71ms (   2494 GFLOPS  223|1405   GB/s)
*** AMD       54 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.48us/     4.72ms (      1 GFLOPS    1|2      GB/s)
*** AMD       55 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/     4.72ms (      4 GFLOPS    3|10     GB/s)
*** AMD       56 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    225.48us/     4.95ms (    442 GFLOPS   19|217    GB/s)
*** AMD       57 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.96us/     4.96ms (      9 GFLOPS    5|10     GB/s)
*** AMD       58 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.36us/     4.97ms (     13 GFLOPS   16|52     GB/s)
*** AMD       59 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.08us/     4.98ms (      0 GFLOPS    0|0      GB/s)
*** AMD       60 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.12us/     4.98ms (      0 GFLOPS    0|0      GB/s)
*** AMD       61 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.80us/     4.99ms (      0 GFLOPS    0|0      GB/s)
*** AMD       62 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      8.04us/     5.00ms (      6 GFLOPS   17|17     GB/s)
*** AMD       63 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.16us/     5.07ms (   2506 GFLOPS  224|1412   GB/s)
*** AMD       64 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.40us/     5.08ms (      1 GFLOPS    3|3      GB/s)
*** AMD       65 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.40us/     5.09ms (      8 GFLOPS   11|12     GB/s)
*** AMD       66 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.60us/     5.23ms (   3871 GFLOPS  345|2181   GB/s)
*** AMD       67 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.52us/     5.38ms (   3900 GFLOPS  348|2198   GB/s)
*** AMD       68 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.88us/     5.38ms (     13 GFLOPS   20|20     GB/s)
*** AMD       69 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/     5.39ms (      3 GFLOPS   29|29     GB/s)
*** AMD       70 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    492.64us/     5.88ms (   2284 GFLOPS  149|736    GB/s)
*** AMD       71 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.08us/     5.89ms (      2 GFLOPS   13|13     GB/s)
*** AMD       72 r_16_320                                       arg  2 mem  18.05 GB tm     12.32us/     5.90ms (      1 GFLOPS    2|2      GB/s)
*** AMD       73 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.16us/     5.91ms (      7 GFLOPS    8|9      GB/s)
*** AMD       74 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    669.92us/     6.58ms (     83 GFLOPS    4|21     GB/s)
*** AMD       75 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     67.56us/     6.64ms (   2454 GFLOPS  219|1383   GB/s)
*** AMD       76 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.48us/     6.65ms (      1 GFLOPS    1|2      GB/s)
*** AMD       77 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/     6.66ms (      4 GFLOPS    3|10     GB/s)
*** AMD       78 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    226.72us/     6.88ms (    440 GFLOPS   19|216    GB/s)
*** AMD       79 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     13.08us/     6.90ms (      9 GFLOPS    5|10     GB/s)
*** AMD       80 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.48us/     6.90ms (     12 GFLOPS   16|51     GB/s)
*** AMD       81 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.20us/     6.91ms (      0 GFLOPS    0|0      GB/s)
*** AMD       82 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.08us/     6.92ms (      0 GFLOPS    0|0      GB/s)
*** AMD       83 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.88us/     6.93ms (      0 GFLOPS    0|0      GB/s)
*** AMD       84 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      7.80us/     6.93ms (      7 GFLOPS   18|18     GB/s)
*** AMD       85 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.64us/     7.00ms (   2526 GFLOPS  225|1423   GB/s)
*** AMD       86 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.48us/     7.01ms (      1 GFLOPS    3|3      GB/s)
*** AMD       87 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.36us/     7.02ms (      8 GFLOPS   11|12     GB/s)
*** AMD       88 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    146.48us/     7.17ms (   3848 GFLOPS  343|2168   GB/s)
*** AMD       89 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    143.56us/     7.31ms (   3926 GFLOPS  350|2212   GB/s)
*** AMD       90 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.68us/     7.32ms (     13 GFLOPS   21|21     GB/s)
*** AMD       91 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.04us/     7.32ms (      3 GFLOPS   29|29     GB/s)
*** AMD       92 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    491.92us/     7.81ms (   2287 GFLOPS  149|738    GB/s)
*** AMD       93 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.08us/     7.82ms (      2 GFLOPS   13|13     GB/s)
*** AMD       94 r_16_320                                       arg  2 mem  18.05 GB tm     11.96us/     7.83ms (      1 GFLOPS    2|2      GB/s)
*** AMD       95 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.48us/     7.84ms (      7 GFLOPS    8|9      GB/s)
*** AMD       96 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    666.80us/     8.51ms (     83 GFLOPS    4|21     GB/s)
*** AMD       97 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.88us/     8.57ms (   2479 GFLOPS  221|1397   GB/s)
*** AMD       98 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.72us/     8.58ms (      1 GFLOPS    1|2      GB/s)
*** AMD       99 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/     8.59ms (      4 GFLOPS    3|10     GB/s)
*** AMD      100 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    226.36us/     8.81ms (    441 GFLOPS   19|216    GB/s)
*** AMD      101 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.92us/     8.83ms (     10 GFLOPS    5|10     GB/s)
*** AMD      102 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.40us/     8.83ms (     13 GFLOPS   16|52     GB/s)
*** AMD      103 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.12us/     8.84ms (      0 GFLOPS    0|0      GB/s)
*** AMD      104 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.08us/     8.85ms (      0 GFLOPS    0|0      GB/s)
*** AMD      105 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.88us/     8.86ms (      0 GFLOPS    0|0      GB/s)
