AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:28193
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:28193
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4873.56ms/  4873.56ms (      0 GFLOPS    2|2      GB/s)
opened device PYTHON from pid:28193
scheduled     2 kernels in    12.64 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD     2396 r_16_320n1                                     arg  3 mem  18.01 GB tm     13.68us/  9333.11ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2397 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.40us/  9333.12ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2398 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    146.96us/  9333.27ms (   3836 GFLOPS  342|2161   GB/s)
*** AMD     2399 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    145.28us/  9333.41ms (   3880 GFLOPS  346|2186   GB/s)
*** AMD     2400 E_136_32_4                                     arg  2 mem  18.01 GB tm      7.08us/  9333.42ms (     12 GFLOPS   20|20     GB/s)
*** AMD     2401 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.08us/  9333.43ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2402 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.01 GB tm    176.76us/  9333.60ms (   3189 GFLOPS  285|1797   GB/s)
*** AMD     2403 r_40_32_4_4                                    arg  4 mem  18.01 GB tm      6.56us/  9333.61ms (      4 GFLOPS   22|22     GB/s)
*** AMD     2404 r_16_320                                       arg  2 mem  18.01 GB tm     12.44us/  9333.62ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2405 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.60us/  9333.63ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2406 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    667.24us/  9334.30ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2407 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.12us/  9334.36ms (   2470 GFLOPS  220|1392   GB/s)
*** AMD     2408 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.72us/  9334.37ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2409 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.52us/  9334.38ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2410 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.01 GB tm    226.72us/  9334.60ms (    440 GFLOPS   19|216    GB/s)
*** AMD     2411 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     12.88us/  9334.62ms (     10 GFLOPS    5|10     GB/s)
*** AMD     2412 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.00us/  9334.62ms (      5 GFLOPS    8|22     GB/s)
*** AMD     2413 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.72us/  9334.63ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2414 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.56us/  9334.64ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2415 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.80us/  9334.64ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2416 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      7.04us/  9334.65ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2417 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.68us/  9334.72ms (   2486 GFLOPS  222|1401   GB/s)
*** AMD     2418 r_16_320n1                                     arg  3 mem  18.01 GB tm     13.04us/  9334.73ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2419 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.40us/  9334.74ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2420 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    146.32us/  9334.88ms (   3852 GFLOPS  344|2171   GB/s)
*** AMD     2421 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    145.20us/  9335.03ms (   3882 GFLOPS  346|2187   GB/s)
*** AMD     2422 E_136_32_4                                     arg  2 mem  18.01 GB tm      7.04us/  9335.04ms (     12 GFLOPS   20|20     GB/s)
*** AMD     2423 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.04us/  9335.04ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2424 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.01 GB tm    493.96us/  9335.54ms (   2278 GFLOPS  148|734    GB/s)
*** AMD     2425 E_40_32_4n2                                    arg  4 mem  18.01 GB tm      6.52us/  9335.54ms (      2 GFLOPS   13|13     GB/s)
*** AMD     2426 r_16_320                                       arg  2 mem  18.01 GB tm     11.84us/  9335.55ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2427 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.44us/  9335.56ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2428 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    669.44us/  9336.23ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2429 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.68us/  9336.30ms (   2450 GFLOPS  219|1380   GB/s)
*** AMD     2430 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.52us/  9336.30ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2431 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.52us/  9336.31ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2432 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.01 GB tm    225.08us/  9336.54ms (    387 GFLOPS   13|202    GB/s)
*** AMD     2433 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     13.12us/  9336.55ms (      9 GFLOPS    5|10     GB/s)
*** AMD     2434 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.04us/  9336.56ms (      5 GFLOPS    8|22     GB/s)
*** AMD     2435 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.72us/  9336.56ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2436 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.48us/  9336.57ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2437 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.84us/  9336.58ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2438 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      7.20us/  9336.59ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2439 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     65.80us/  9336.65ms (   2520 GFLOPS  225|1420   GB/s)
*** AMD     2440 r_16_320n1                                     arg  3 mem  18.01 GB tm     13.12us/  9336.66ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2441 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.40us/  9336.67ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2442 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    147.08us/  9336.82ms (   3832 GFLOPS  342|2159   GB/s)
*** AMD     2443 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    148.76us/  9336.97ms (   3789 GFLOPS  338|2135   GB/s)
*** AMD     2444 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.92us/  9336.97ms (     13 GFLOPS   20|20     GB/s)
*** AMD     2445 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.04us/  9336.98ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2446 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.01 GB tm    176.44us/  9337.16ms (   3195 GFLOPS  285|1800   GB/s)
*** AMD     2447 r_40_32_4_4                                    arg  4 mem  18.01 GB tm      7.00us/  9337.16ms (      4 GFLOPS   20|20     GB/s)
*** AMD     2448 r_16_320                                       arg  2 mem  18.01 GB tm     12.00us/  9337.18ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2449 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.44us/  9337.18ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2450 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    668.48us/  9337.85ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2451 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.32us/  9337.92ms (   2463 GFLOPS  220|1388   GB/s)
*** AMD     2452 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.52us/  9337.92ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2453 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.56us/  9337.93ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2454 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.01 GB tm    225.72us/  9338.16ms (    385 GFLOPS   13|202    GB/s)
*** AMD     2455 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     12.88us/  9338.17ms (     10 GFLOPS    5|10     GB/s)
*** AMD     2456 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.44us/  9338.18ms (      5 GFLOPS    8|21     GB/s)
*** AMD     2457 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.72us/  9338.18ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2458 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.52us/  9338.19ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2459 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.84us/  9338.20ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2460 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      7.32us/  9338.21ms (      3 GFLOPS    8|8      GB/s)
*** AMD     2461 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.60us/  9338.27ms (   2489 GFLOPS  222|1403   GB/s)
*** AMD     2462 r_16_320n1                                     arg  3 mem  18.01 GB tm     12.76us/  9338.29ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2463 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.40us/  9338.29ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2464 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    145.52us/  9338.44ms (   3873 GFLOPS  346|2182   GB/s)
*** AMD     2465 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    145.92us/  9338.58ms (   3863 GFLOPS  345|2176   GB/s)
*** AMD     2466 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.92us/  9338.59ms (     13 GFLOPS   20|20     GB/s)
*** AMD     2467 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.08us/  9338.60ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2468 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.01 GB tm    179.00us/  9338.78ms (   3149 GFLOPS  281|1774   GB/s)
*** AMD     2469 r_40_32_4_4                                    arg  4 mem  18.01 GB tm      6.56us/  9338.78ms (      4 GFLOPS   22|22     GB/s)
*** AMD     2470 r_16_320                                       arg  2 mem  18.01 GB tm     12.60us/  9338.79ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2471 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.44us/  9338.80ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2472 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    669.32us/  9339.47ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2473 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.36us/  9339.54ms (   2461 GFLOPS  220|1387   GB/s)
*** AMD     2474 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.56us/  9339.54ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2475 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.48us/  9339.55ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2476 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.01 GB tm    227.48us/  9339.78ms (    438 GFLOPS   19|215    GB/s)
*** AMD     2477 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     12.96us/  9339.79ms (      9 GFLOPS    5|10     GB/s)
*** AMD     2478 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.68us/  9339.80ms (      5 GFLOPS    8|20     GB/s)
*** AMD     2479 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.76us/  9339.81ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2480 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.72us/  9339.81ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2481 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.96us/  9339.82ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2482 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      7.20us/  9339.83ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2483 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.56us/  9339.90ms (   2491 GFLOPS  222|1403   GB/s)
*** AMD     2484 r_16_320n1                                     arg  3 mem  18.01 GB tm     12.76us/  9339.91ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2485 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.36us/  9339.91ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2486 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    148.40us/  9340.06ms (   3798 GFLOPS  339|2140   GB/s)
*** AMD     2487 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    146.12us/  9340.21ms (   3858 GFLOPS  344|2173   GB/s)
*** AMD     2488 E_136_32_4                                     arg  2 mem  18.01 GB tm      7.36us/  9340.22ms (     12 GFLOPS   19|19     GB/s)
*** AMD     2489 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.12us/  9340.22ms (      3 GFLOPS   28|28     GB/s)
*** AMD     2490 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.01 GB tm    493.96us/  9340.72ms (   2278 GFLOPS  148|734    GB/s)
*** AMD     2491 E_40_32_4n2                                    arg  4 mem  18.01 GB tm      6.80us/  9340.72ms (      2 GFLOPS   12|12     GB/s)
*** AMD     2492 r_16_320                                       arg  2 mem  18.01 GB tm     12.48us/  9340.74ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2493 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.48us/  9340.74ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2494 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    669.76us/  9341.41ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2495 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.64us/  9341.48ms (   2451 GFLOPS  219|1381   GB/s)
*** AMD     2496 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.60us/  9341.49ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2497 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.48us/  9341.49ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2498 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.01 GB tm    217.88us/  9341.71ms (    399 GFLOPS   14|209    GB/s)
*** AMD     2499 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     12.96us/  9341.72ms (      9 GFLOPS    5|10     GB/s)
*** AMD     2500 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.32us/  9341.73ms (      5 GFLOPS    8|21     GB/s)
*** AMD     2501 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.72us/  9341.74ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2502 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.56us/  9341.75ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2503 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.76us/  9341.75ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2504 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      7.00us/  9341.76ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2505 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.40us/  9341.83ms (   2497 GFLOPS  223|1407   GB/s)
*** AMD     2506 r_16_320n1                                     arg  3 mem  18.01 GB tm     12.92us/  9341.84ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2507 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.44us/  9341.85ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2508 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    148.08us/  9341.99ms (   3807 GFLOPS  340|2145   GB/s)
*** AMD     2509 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    144.12us/  9342.14ms (   3911 GFLOPS  349|2204   GB/s)
*** AMD     2510 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.96us/  9342.14ms (     13 GFLOPS   20|20     GB/s)
*** AMD     2511 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.16us/  9342.15ms (      3 GFLOPS   28|28     GB/s)
*** AMD     2512 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.01 GB tm    180.88us/  9342.33ms (   3116 GFLOPS  278|1756   GB/s)
*** AMD     2513 r_40_32_4_4                                    arg  4 mem  18.01 GB tm      7.04us/  9342.34ms (      4 GFLOPS   20|20     GB/s)
*** AMD     2514 r_16_320                                       arg  2 mem  18.01 GB tm     12.56us/  9342.35ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2515 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.44us/  9342.36ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2516 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    670.48us/  9343.03ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2517 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.32us/  9343.10ms (   2463 GFLOPS  220|1388   GB/s)
*** AMD     2518 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.52us/  9343.10ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2519 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.56us/  9343.11ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2520 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.01 GB tm    228.32us/  9343.34ms (    381 GFLOPS   13|199    GB/s)
*** AMD     2521 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     12.92us/  9343.35ms (     10 GFLOPS    5|10     GB/s)
*** AMD     2522 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.28us/  9343.36ms (      5 GFLOPS    8|21     GB/s)
*** AMD     2523 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.72us/  9343.36ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2524 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.60us/  9343.37ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2525 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.40us/  9343.38ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2526 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      6.96us/  9343.39ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2527 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     65.76us/  9343.45ms (   2521 GFLOPS  225|1420   GB/s)
*** AMD     2528 r_16_320n1                                     arg  3 mem  18.01 GB tm     12.60us/  9343.46ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2529 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.48us/  9343.47ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2530 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    147.84us/  9343.62ms (   3813 GFLOPS  340|2148   GB/s)
*** AMD     2531 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    146.12us/  9343.76ms (   3858 GFLOPS  344|2173   GB/s)
*** AMD     2532 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.72us/  9343.77ms (     13 GFLOPS   21|21     GB/s)
*** AMD     2533 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.12us/  9343.78ms (      3 GFLOPS   28|28     GB/s)
*** AMD     2534 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.01 GB tm    179.56us/  9343.96ms (   3139 GFLOPS  280|1769   GB/s)
*** AMD     2535 r_40_32_4_4                                    arg  4 mem  18.01 GB tm      6.68us/  9343.96ms (      4 GFLOPS   21|21     GB/s)
*** AMD     2536 r_16_320                                       arg  2 mem  18.01 GB tm     12.00us/  9343.98ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2537 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.44us/  9343.98ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2538 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    669.64us/  9344.65ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2539 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.52us/  9344.72ms (   2455 GFLOPS  219|1383   GB/s)
*** AMD     2540 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.52us/  9344.73ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2541 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.52us/  9344.73ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2542 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.01 GB tm    226.40us/  9344.96ms (    440 GFLOPS   19|216    GB/s)
*** AMD     2543 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     13.12us/  9344.97ms (      9 GFLOPS    5|10     GB/s)
*** AMD     2544 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.20us/  9344.98ms (      5 GFLOPS    8|21     GB/s)
*** AMD     2545 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.72us/  9344.99ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2546 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.52us/  9344.99ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2547 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.36us/  9345.00ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2548 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      6.60us/  9345.01ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2549 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.08us/  9345.07ms (   2509 GFLOPS  224|1414   GB/s)
*** AMD     2550 r_16_320n1                                     arg  3 mem  18.01 GB tm     13.16us/  9345.09ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2551 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.40us/  9345.09ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2552 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    146.88us/  9345.24ms (   3838 GFLOPS  342|2162   GB/s)
*** AMD     2553 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    147.60us/  9345.39ms (   3819 GFLOPS  341|2152   GB/s)
*** AMD     2554 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.68us/  9345.39ms (     13 GFLOPS   21|21     GB/s)
*** AMD     2555 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.08us/  9345.40ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2556 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.01 GB tm    494.32us/  9345.89ms (   2276 GFLOPS  148|734    GB/s)
*** AMD     2557 E_40_32_4n2                                    arg  4 mem  18.01 GB tm      7.08us/  9345.90ms (      1 GFLOPS   12|12     GB/s)
*** AMD     2558 r_16_320                                       arg  2 mem  18.01 GB tm     11.92us/  9345.91ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2559 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.48us/  9345.92ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2560 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    668.64us/  9346.59ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2561 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.64us/  9346.66ms (   2451 GFLOPS  219|1381   GB/s)
*** AMD     2562 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.52us/  9346.66ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2563 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.52us/  9346.67ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2564 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.01 GB tm    221.44us/  9346.89ms (    393 GFLOPS   14|206    GB/s)
*** AMD     2565 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     12.84us/  9346.90ms (     10 GFLOPS    5|10     GB/s)
*** AMD     2566 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.72us/  9346.91ms (      5 GFLOPS    8|20     GB/s)
*** AMD     2567 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.76us/  9346.92ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2568 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.52us/  9346.93ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2569 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.40us/  9346.93ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2570 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      6.72us/  9346.94ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2571 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     65.96us/  9347.01ms (   2513 GFLOPS  224|1416   GB/s)
*** AMD     2572 r_16_320n1                                     arg  3 mem  18.01 GB tm     13.08us/  9347.02ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2573 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.40us/  9347.03ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2574 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    147.00us/  9347.17ms (   3834 GFLOPS  342|2160   GB/s)
*** AMD     2575 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    145.12us/  9347.32ms (   3884 GFLOPS  347|2188   GB/s)
*** AMD     2576 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.68us/  9347.32ms (     13 GFLOPS   21|21     GB/s)
*** AMD     2577 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.12us/  9347.33ms (      3 GFLOPS   28|28     GB/s)
*** AMD     2578 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.01 GB tm    180.84us/  9347.51ms (   3117 GFLOPS  278|1756   GB/s)
