AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:21213
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:21213
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4725.51ms/  4725.51ms (      0 GFLOPS    2|2      GB/s) 
opened device PYTHON from pid:21213
scheduled     2 kernels in    12.84 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD     2586 r_8_8_16_2_20_4_2_32                           arg  9 mem  16.55 GB tm    236.88us/  8461.59ms (    367 GFLOPS   13|192    GB/s) 
*** AMD     2587 E_5_2_2_16_4_4                                 arg  5 mem  16.55 GB tm     14.52us/  8461.61ms (      8 GFLOPS    4|9      GB/s) 
*** AMD     2588 r_40_(start_pos+1)_16_8                        arg  3 mem  16.55 GB tm      8.72us/  8461.62ms (      5 GFLOPS    8|20     GB/s) 
*** AMD     2589 r_5_2_4_(start_pos+1)                          arg  2 mem  16.55 GB tm      7.16us/  8461.62ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2590 r_5_2_4_(start_pos+1)n1                        arg  3 mem  16.55 GB tm      7.68us/  8461.63ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2591 E_5_(start_pos+1)_2_4                          arg  4 mem  16.55 GB tm      7.12us/  8461.64ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2592 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  16.55 GB tm      6.88us/  8461.65ms (      3 GFLOPS    9|9      GB/s) 
*** AMD     2593 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     69.16us/  8461.71ms (   2397 GFLOPS  214|1351   GB/s) 
*** AMD     2594 r_16_320n1                                     arg  3 mem  16.55 GB tm     13.76us/  8461.73ms (      1 GFLOPS    3|3      GB/s) 
*** AMD     2595 E_40_32_4n1                                    arg  5 mem  16.55 GB tm      6.68us/  8461.74ms (      8 GFLOPS   11|11     GB/s) 
*** AMD     2596 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    151.88us/  8461.89ms (   3711 GFLOPS  331|2091   GB/s) 
*** AMD     2597 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    150.00us/  8462.04ms (   3758 GFLOPS  335|2117   GB/s) 
*** AMD     2598 E_136_32_4                                     arg  2 mem  16.55 GB tm      7.00us/  8462.04ms (     12 GFLOPS   20|20     GB/s) 
*** AMD     2599 E_136_32_4n1                                   arg  3 mem  16.55 GB tm      6.32us/  8462.05ms (      3 GFLOPS   28|28     GB/s) 
*** AMD     2600 q4k_gemv_partial_5120_17408_4                  arg  3 mem  16.55 GB tm    180.40us/  8462.23ms (   3125 GFLOPS  279|1761   GB/s) 
*** AMD     2601 r_40_32_4_4                                    arg  4 mem  16.55 GB tm      7.08us/  8462.24ms (      4 GFLOPS   20|20     GB/s) 
*** AMD     2602 r_16_320                                       arg  2 mem  16.55 GB tm     13.04us/  8462.25ms (      1 GFLOPS    2|2      GB/s) 
*** AMD     2603 E_40_32_4                                      arg  4 mem  16.55 GB tm      6.80us/  8462.26ms (      7 GFLOPS    8|8      GB/s) 
*** AMD     2604 r_8_32_4_20_4_2_32                             arg  5 mem  16.55 GB tm    687.52us/  8462.95ms (     81 GFLOPS    4|20     GB/s) 
*** AMD     2605 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     72.32us/  8463.02ms (   2292 GFLOPS  205|1292   GB/s) 
*** AMD     2606 r_8_16_8                                       arg  2 mem  16.55 GB tm      6.80us/  8463.02ms (      1 GFLOPS    1|2      GB/s) 
*** AMD     2607 r_40_16_8                                      arg  2 mem  16.55 GB tm      6.76us/  8463.03ms (      3 GFLOPS    3|10     GB/s) 
*** AMD     2608 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  16.55 GB tm    231.20us/  8463.26ms (    431 GFLOPS   19|212    GB/s) 
*** AMD     2609 E_5_2_2_16_4_4                                 arg  5 mem  16.55 GB tm     14.52us/  8463.28ms (      8 GFLOPS    4|9      GB/s) 
*** AMD     2610 r_40_(start_pos+1)_16_8                        arg  3 mem  16.55 GB tm      8.56us/  8463.29ms (      5 GFLOPS    8|20     GB/s) 
*** AMD     2611 r_5_2_4_(start_pos+1)                          arg  2 mem  16.55 GB tm      7.08us/  8463.29ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2612 r_5_2_4_(start_pos+1)n1                        arg  3 mem  16.55 GB tm      7.72us/  8463.30ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2613 E_5_(start_pos+1)_2_4                          arg  4 mem  16.55 GB tm      7.08us/  8463.31ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2614 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  16.55 GB tm      7.48us/  8463.31ms (      3 GFLOPS    8|8      GB/s) 
*** AMD     2615 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     70.20us/  8463.38ms (   2362 GFLOPS  211|1331   GB/s) 
*** AMD     2616 r_16_320n1                                     arg  3 mem  16.55 GB tm     13.44us/  8463.40ms (      1 GFLOPS    3|3      GB/s) 
*** AMD     2617 E_40_32_4n1                                    arg  5 mem  16.55 GB tm      6.64us/  8463.40ms (      8 GFLOPS   11|12     GB/s) 
*** AMD     2618 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    151.60us/  8463.56ms (   3718 GFLOPS  332|2095   GB/s) 
*** AMD     2619 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    151.64us/  8463.71ms (   3717 GFLOPS  332|2094   GB/s) 
*** AMD     2620 E_136_32_4                                     arg  2 mem  16.55 GB tm      7.00us/  8463.72ms (     12 GFLOPS   20|20     GB/s) 
*** AMD     2621 r_40_32_4_68_2_2_2_32                          arg  6 mem  16.55 GB tm   4051.08us/  8467.77ms (    248 GFLOPS   18|73     GB/s) 
*** AMD     2622 r_16_320                                       arg  2 mem  16.55 GB tm     12.60us/  8467.78ms (      1 GFLOPS    2|2      GB/s) 
*** AMD     2623 E_40_32_4                                      arg  4 mem  16.55 GB tm      6.72us/  8467.79ms (      7 GFLOPS    8|8      GB/s) 
*** AMD     2624 r_8_32_4_20_4_2_32                             arg  5 mem  16.55 GB tm    689.92us/  8468.48ms (     80 GFLOPS    4|20     GB/s) 
*** AMD     2625 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     71.20us/  8468.55ms (   2328 GFLOPS  208|1312   GB/s) 
*** AMD     2626 r_8_16_8                                       arg  2 mem  16.55 GB tm      6.80us/  8468.55ms (      1 GFLOPS    1|2      GB/s) 
*** AMD     2627 r_40_16_8                                      arg  2 mem  16.55 GB tm      7.00us/  8468.56ms (      3 GFLOPS    3|10     GB/s) 
*** AMD     2628 r_8_8_16_2_20_4_2_32                           arg  9 mem  16.55 GB tm    231.12us/  8468.79ms (    376 GFLOPS   13|197    GB/s) 
*** AMD     2629 E_5_2_2_16_4_4                                 arg  5 mem  16.55 GB tm     14.52us/  8468.81ms (      8 GFLOPS    4|9      GB/s) 
*** AMD     2630 r_40_(start_pos+1)_16_8                        arg  3 mem  16.55 GB tm      8.72us/  8468.81ms (      5 GFLOPS    8|20     GB/s) 
*** AMD     2631 r_5_2_4_(start_pos+1)                          arg  2 mem  16.55 GB tm      7.12us/  8468.82ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2632 r_5_2_4_(start_pos+1)n1                        arg  3 mem  16.55 GB tm      7.68us/  8468.83ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2633 E_5_(start_pos+1)_2_4                          arg  4 mem  16.55 GB tm      7.12us/  8468.84ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2634 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  16.55 GB tm      6.88us/  8468.84ms (      3 GFLOPS    9|9      GB/s) 
*** AMD     2635 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     69.20us/  8468.91ms (   2396 GFLOPS  214|1350   GB/s) 
*** AMD     2636 r_16_320n1                                     arg  3 mem  16.55 GB tm     14.00us/  8468.93ms (      1 GFLOPS    3|3      GB/s) 
*** AMD     2637 E_40_32_4n1                                    arg  5 mem  16.55 GB tm      6.68us/  8468.93ms (      8 GFLOPS   11|11     GB/s) 
*** AMD     2638 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    150.08us/  8469.08ms (   3756 GFLOPS  335|2116   GB/s) 
*** AMD     2639 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    151.12us/  8469.23ms (   3730 GFLOPS  333|2102   GB/s) 
*** AMD     2640 E_136_32_4                                     arg  2 mem  16.55 GB tm      7.00us/  8469.24ms (     12 GFLOPS   20|20     GB/s) 
*** AMD     2641 E_136_32_4n1                                   arg  3 mem  16.55 GB tm      6.32us/  8469.25ms (      3 GFLOPS   28|28     GB/s) 
*** AMD     2642 q4k_gemv_partial_5120_17408_4                  arg  3 mem  16.55 GB tm    176.40us/  8469.42ms (   3195 GFLOPS  285|1800   GB/s) 
*** AMD     2643 r_40_32_4_4                                    arg  4 mem  16.55 GB tm      7.08us/  8469.43ms (      4 GFLOPS   20|20     GB/s) 
*** AMD     2644 r_16_320                                       arg  2 mem  16.55 GB tm     13.16us/  8469.44ms (      1 GFLOPS    2|2      GB/s) 
*** AMD     2645 E_40_32_4                                      arg  4 mem  16.55 GB tm      6.80us/  8469.45ms (      7 GFLOPS    8|8      GB/s) 
*** AMD     2646 r_8_32_4_20_4_2_32                             arg  5 mem  16.55 GB tm    689.96us/  8470.14ms (     80 GFLOPS    4|20     GB/s) 
*** AMD     2647 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     71.60us/  8470.21ms (   2315 GFLOPS  207|1305   GB/s) 
*** AMD     2648 r_8_16_8                                       arg  2 mem  16.55 GB tm      6.76us/  8470.22ms (      1 GFLOPS    1|2      GB/s) 
*** AMD     2649 r_40_16_8                                      arg  2 mem  16.55 GB tm      6.76us/  8470.23ms (      3 GFLOPS    3|10     GB/s) 
*** AMD     2650 r_8_8_16_2_20_4_2_32                           arg  9 mem  16.55 GB tm    232.04us/  8470.46ms (    375 GFLOPS   13|196    GB/s) 
*** AMD     2651 E_5_2_2_16_4_4                                 arg  5 mem  16.55 GB tm     14.56us/  8470.47ms (      8 GFLOPS    4|9      GB/s) 
*** AMD     2652 r_40_(start_pos+1)_16_8                        arg  3 mem  16.55 GB tm      8.64us/  8470.48ms (      5 GFLOPS    8|20     GB/s) 
*** AMD     2653 r_5_2_4_(start_pos+1)                          arg  2 mem  16.55 GB tm      7.12us/  8470.49ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2654 r_5_2_4_(start_pos+1)n1                        arg  3 mem  16.55 GB tm      7.68us/  8470.50ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2655 E_5_(start_pos+1)_2_4                          arg  4 mem  16.55 GB tm      7.16us/  8470.50ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2656 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  16.55 GB tm      6.88us/  8470.51ms (      3 GFLOPS    9|9      GB/s) 
*** AMD     2657 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     70.52us/  8470.58ms (   2351 GFLOPS  210|1325   GB/s) 
*** AMD     2658 r_16_320n1                                     arg  3 mem  16.55 GB tm     13.84us/  8470.60ms (      1 GFLOPS    3|3      GB/s) 
*** AMD     2659 E_40_32_4n1                                    arg  5 mem  16.55 GB tm      6.68us/  8470.60ms (      8 GFLOPS   11|11     GB/s) 
*** AMD     2660 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    152.36us/  8470.75ms (   3700 GFLOPS  330|2084   GB/s) 
*** AMD     2661 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    150.92us/  8470.90ms (   3735 GFLOPS  333|2104   GB/s) 
*** AMD     2662 E_136_32_4                                     arg  2 mem  16.55 GB tm      7.04us/  8470.91ms (     12 GFLOPS   20|20     GB/s) 
*** AMD     2663 E_136_32_4n1                                   arg  3 mem  16.55 GB tm      6.32us/  8470.92ms (      3 GFLOPS   28|28     GB/s) 
*** AMD     2664 q4k_gemv_partial_5120_17408_4                  arg  3 mem  16.55 GB tm    175.12us/  8471.09ms (   3219 GFLOPS  287|1814   GB/s) 
*** AMD     2665 r_40_32_4_4                                    arg  4 mem  16.55 GB tm      7.28us/  8471.10ms (      4 GFLOPS   20|20     GB/s) 
*** AMD     2666 r_16_320                                       arg  2 mem  16.55 GB tm     12.36us/  8471.11ms (      1 GFLOPS    2|2      GB/s) 
*** AMD     2667 E_40_32_4                                      arg  4 mem  16.55 GB tm      6.76us/  8471.12ms (      7 GFLOPS    8|8      GB/s) 
*** AMD     2668 r_8_32_4_20_4_2_32                             arg  5 mem  16.55 GB tm    686.44us/  8471.81ms (     81 GFLOPS    4|20     GB/s) 
*** AMD     2669 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     72.24us/  8471.88ms (   2295 GFLOPS  205|1293   GB/s) 
*** AMD     2670 r_8_16_8                                       arg  2 mem  16.55 GB tm      6.76us/  8471.89ms (      1 GFLOPS    1|2      GB/s) 
*** AMD     2671 r_40_16_8                                      arg  2 mem  16.55 GB tm      6.76us/  8471.89ms (      3 GFLOPS    3|10     GB/s) 
*** AMD     2672 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  16.55 GB tm    232.08us/  8472.12ms (    430 GFLOPS   19|211    GB/s) 
*** AMD     2673 E_5_2_2_16_4_4                                 arg  5 mem  16.55 GB tm     14.52us/  8472.14ms (      8 GFLOPS    4|9      GB/s) 
*** AMD     2674 r_40_(start_pos+1)_16_8                        arg  3 mem  16.55 GB tm      8.60us/  8472.15ms (      5 GFLOPS    8|20     GB/s) 
*** AMD     2675 r_5_2_4_(start_pos+1)                          arg  2 mem  16.55 GB tm      7.20us/  8472.15ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2676 r_5_2_4_(start_pos+1)n1                        arg  3 mem  16.55 GB tm      7.64us/  8472.16ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2677 E_5_(start_pos+1)_2_4                          arg  4 mem  16.55 GB tm      7.12us/  8472.17ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2678 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  16.55 GB tm      7.08us/  8472.18ms (      3 GFLOPS    9|9      GB/s) 
*** AMD     2679 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     70.32us/  8472.25ms (   2358 GFLOPS  210|1328   GB/s) 
*** AMD     2680 r_16_320n1                                     arg  3 mem  16.55 GB tm     13.56us/  8472.26ms (      1 GFLOPS    3|3      GB/s) 
*** AMD     2681 E_40_32_4n1                                    arg  5 mem  16.55 GB tm      6.64us/  8472.27ms (      8 GFLOPS   11|12     GB/s) 
*** AMD     2682 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    149.08us/  8472.42ms (   3781 GFLOPS  337|2130   GB/s) 
*** AMD     2683 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    150.32us/  8472.57ms (   3750 GFLOPS  335|2113   GB/s) 
*** AMD     2684 E_136_32_4                                     arg  2 mem  16.55 GB tm      7.28us/  8472.57ms (     12 GFLOPS   19|19     GB/s) 
*** AMD     2685 r_40_32_4_68_2_2_2_32                          arg  6 mem  16.55 GB tm   4049.36us/  8476.62ms (    248 GFLOPS   18|73     GB/s) 
*** AMD     2686 r_16_320                                       arg  2 mem  16.55 GB tm     13.24us/  8476.64ms (      1 GFLOPS    2|2      GB/s) 
*** AMD     2687 E_40_32_4                                      arg  4 mem  16.55 GB tm      6.68us/  8476.64ms (      7 GFLOPS    8|8      GB/s) 
*** AMD     2688 r_8_32_4_20_4_2_32                             arg  5 mem  16.55 GB tm    690.36us/  8477.33ms (     80 GFLOPS    4|20     GB/s) 
*** AMD     2689 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     72.36us/  8477.41ms (   2291 GFLOPS  204|1291   GB/s) 
*** AMD     2690 r_8_16_8                                       arg  2 mem  16.55 GB tm      6.80us/  8477.41ms (      1 GFLOPS    1|2      GB/s) 
*** AMD     2691 r_40_16_8                                      arg  2 mem  16.55 GB tm      6.76us/  8477.42ms (      3 GFLOPS    3|10     GB/s) 
*** AMD     2692 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  16.55 GB tm    231.04us/  8477.65ms (    432 GFLOPS   19|212    GB/s) 
*** AMD     2693 E_5_2_2_16_4_4                                 arg  5 mem  16.55 GB tm     14.64us/  8477.66ms (      8 GFLOPS    4|9      GB/s) 
*** AMD     2694 r_40_(start_pos+1)_16_8                        arg  3 mem  16.55 GB tm      8.64us/  8477.67ms (      5 GFLOPS    8|20     GB/s) 
*** AMD     2695 r_5_2_4_(start_pos+1)                          arg  2 mem  16.55 GB tm      7.12us/  8477.68ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2696 r_5_2_4_(start_pos+1)n1                        arg  3 mem  16.55 GB tm      7.68us/  8477.69ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2697 E_5_(start_pos+1)_2_4                          arg  4 mem  16.55 GB tm      7.12us/  8477.70ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2698 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  16.55 GB tm      6.96us/  8477.70ms (      3 GFLOPS    9|9      GB/s) 
*** AMD     2699 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     70.40us/  8477.77ms (   2355 GFLOPS  210|1327   GB/s) 
*** AMD     2700 r_16_320n1                                     arg  3 mem  16.55 GB tm     13.28us/  8477.79ms (      1 GFLOPS    3|3      GB/s) 
*** AMD     2701 E_40_32_4n1                                    arg  5 mem  16.55 GB tm      6.80us/  8477.79ms (      8 GFLOPS   11|11     GB/s) 
*** AMD     2702 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    150.28us/  8477.94ms (   3751 GFLOPS  335|2113   GB/s) 
*** AMD     2703 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    150.36us/  8478.09ms (   3749 GFLOPS  334|2112   GB/s) 
*** AMD     2704 E_136_32_4                                     arg  2 mem  16.55 GB tm      7.04us/  8478.10ms (     12 GFLOPS   20|20     GB/s) 
*** AMD     2705 r_40_32_4_68_2_2_2_32                          arg  6 mem  16.55 GB tm   4049.48us/  8482.15ms (    248 GFLOPS   18|73     GB/s) 
*** AMD     2706 r_16_320                                       arg  2 mem  16.55 GB tm     12.72us/  8482.16ms (      1 GFLOPS    2|2      GB/s) 
*** AMD     2707 E_40_32_4                                      arg  4 mem  16.55 GB tm      6.84us/  8482.17ms (      7 GFLOPS    7|8      GB/s) 
*** AMD     2708 r_8_32_4_20_4_2_32                             arg  5 mem  16.55 GB tm    689.76us/  8482.86ms (     80 GFLOPS    4|20     GB/s) 
*** AMD     2709 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     72.12us/  8482.93ms (   2299 GFLOPS  205|1295   GB/s) 
*** AMD     2710 r_8_16_8                                       arg  2 mem  16.55 GB tm      6.76us/  8482.94ms (      1 GFLOPS    1|2      GB/s) 
*** AMD     2711 r_40_16_8                                      arg  2 mem  16.55 GB tm      6.76us/  8482.94ms (      3 GFLOPS    3|10     GB/s) 
*** AMD     2712 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  16.55 GB tm    231.88us/  8483.18ms (    430 GFLOPS   19|211    GB/s) 
*** AMD     2713 E_5_2_2_16_4_4                                 arg  5 mem  16.55 GB tm     15.04us/  8483.19ms (      8 GFLOPS    4|9      GB/s) 
*** AMD     2714 r_40_(start_pos+1)_16_8                        arg  3 mem  16.55 GB tm      8.60us/  8483.20ms (      5 GFLOPS    8|20     GB/s) 
*** AMD     2715 r_5_2_4_(start_pos+1)                          arg  2 mem  16.55 GB tm      7.12us/  8483.21ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2716 r_5_2_4_(start_pos+1)n1                        arg  3 mem  16.55 GB tm      7.64us/  8483.22ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2717 E_5_(start_pos+1)_2_4                          arg  4 mem  16.55 GB tm      6.64us/  8483.22ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2718 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  16.55 GB tm      6.92us/  8483.23ms (      3 GFLOPS    9|9      GB/s) 
*** AMD     2719 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     69.72us/  8483.30ms (   2378 GFLOPS  212|1340   GB/s) 
*** AMD     2720 r_16_320n1                                     arg  3 mem  16.55 GB tm     13.92us/  8483.31ms (      1 GFLOPS    3|3      GB/s) 
*** AMD     2721 E_40_32_4n1                                    arg  5 mem  16.55 GB tm      6.84us/  8483.32ms (      7 GFLOPS   10|11     GB/s) 
*** AMD     2722 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    148.00us/  8483.47ms (   3809 GFLOPS  340|2146   GB/s) 
*** AMD     2723 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    150.92us/  8483.62ms (   3735 GFLOPS  333|2104   GB/s) 
*** AMD     2724 E_136_32_4                                     arg  2 mem  16.55 GB tm      7.16us/  8483.63ms (     12 GFLOPS   19|19     GB/s) 
*** AMD     2725 r_40_32_4_68_2_2_2_32                          arg  6 mem  16.55 GB tm   4050.00us/  8487.68ms (    248 GFLOPS   18|73     GB/s) 
*** AMD     2726 r_16_320                                       arg  2 mem  16.55 GB tm     12.40us/  8487.69ms (      1 GFLOPS    2|2      GB/s) 
*** AMD     2727 E_40_32_4                                      arg  4 mem  16.55 GB tm      6.80us/  8487.69ms (      7 GFLOPS    8|8      GB/s) 
*** AMD     2728 r_8_32_4_20_4_2_32                             arg  5 mem  16.55 GB tm    686.52us/  8488.38ms (     81 GFLOPS    4|20     GB/s) 
*** AMD     2729 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     71.64us/  8488.45ms (   2314 GFLOPS  207|1304   GB/s) 
*** AMD     2730 r_8_16_8                                       arg  2 mem  16.55 GB tm      6.76us/  8488.46ms (      1 GFLOPS    1|2      GB/s) 
*** AMD     2731 r_40_16_8                                      arg  2 mem  16.55 GB tm      6.76us/  8488.47ms (      3 GFLOPS    3|10     GB/s) 
*** AMD     2732 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  16.55 GB tm    231.36us/  8488.70ms (    431 GFLOPS   19|211    GB/s) 
*** AMD     2733 E_5_2_2_16_4_4                                 arg  5 mem  16.55 GB tm     14.52us/  8488.71ms (      8 GFLOPS    4|9      GB/s) 
*** AMD     2734 r_40_(start_pos+1)_16_8                        arg  3 mem  16.55 GB tm      8.60us/  8488.72ms (      5 GFLOPS    8|20     GB/s) 
*** AMD     2735 r_5_2_4_(start_pos+1)                          arg  2 mem  16.55 GB tm      7.12us/  8488.73ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2736 r_5_2_4_(start_pos+1)n1                        arg  3 mem  16.55 GB tm      7.68us/  8488.74ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2737 E_5_(start_pos+1)_2_4                          arg  4 mem  16.55 GB tm      7.08us/  8488.74ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2738 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  16.55 GB tm      7.04us/  8488.75ms (      3 GFLOPS    9|9      GB/s) 
*** AMD     2739 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     70.00us/  8488.82ms (   2368 GFLOPS  211|1334   GB/s) 
*** AMD     2740 r_16_320n1                                     arg  3 mem  16.55 GB tm     13.28us/  8488.83ms (      1 GFLOPS    3|3      GB/s) 
*** AMD     2741 E_40_32_4n1                                    arg  5 mem  16.55 GB tm      6.84us/  8488.84ms (      7 GFLOPS   10|11     GB/s) 
*** AMD     2742 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    151.96us/  8488.99ms (   3709 GFLOPS  331|2090   GB/s) 
*** AMD     2743 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    149.48us/  8489.14ms (   3771 GFLOPS  336|2125   GB/s) 
*** AMD     2744 E_136_32_4                                     arg  2 mem  16.55 GB tm      7.04us/  8489.15ms (     12 GFLOPS   20|20     GB/s) 
*** AMD     2745 r_40_32_4_68_2_2_2_32                          arg  6 mem  16.55 GB tm   4049.40us/  8493.20ms (    248 GFLOPS   18|73     GB/s) 
*** AMD     2746 r_16_320                                       arg  2 mem  16.55 GB tm     12.76us/  8493.21ms (      1 GFLOPS    2|2      GB/s) 
*** AMD     2747 E_40_32_4                                      arg  4 mem  16.55 GB tm      6.84us/  8493.22ms (      7 GFLOPS    7|8      GB/s) 
*** AMD     2748 r_8_32_4_20_4_2_32                             arg  5 mem  16.55 GB tm    688.12us/  8493.91ms (     81 GFLOPS    4|20     GB/s) 
*** AMD     2749 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     71.48us/  8493.98ms (   2319 GFLOPS  207|1307   GB/s) 
*** AMD     2750 r_8_16_8                                       arg  2 mem  16.55 GB tm      6.76us/  8493.98ms (      1 GFLOPS    1|2      GB/s) 
*** AMD     2751 r_40_16_8                                      arg  2 mem  16.55 GB tm      6.80us/  8493.99ms (      3 GFLOPS    3|10     GB/s) 
*** AMD     2752 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  16.55 GB tm    231.76us/  8494.22ms (    430 GFLOPS   19|211    GB/s) 
*** AMD     2753 E_5_2_2_16_4_4                                 arg  5 mem  16.55 GB tm     14.48us/  8494.24ms (      8 GFLOPS    4|9      GB/s) 
*** AMD     2754 r_40_(start_pos+1)_16_8                        arg  3 mem  16.55 GB tm      8.64us/  8494.25ms (      5 GFLOPS    8|20     GB/s) 
*** AMD     2755 r_5_2_4_(start_pos+1)                          arg  2 mem  16.55 GB tm      7.04us/  8494.25ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2756 r_5_2_4_(start_pos+1)n1                        arg  3 mem  16.55 GB tm      7.68us/  8494.26ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2757 E_5_(start_pos+1)_2_4                          arg  4 mem  16.55 GB tm      7.16us/  8494.27ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     2758 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  16.55 GB tm      6.84us/  8494.27ms (      3 GFLOPS    9|9      GB/s) 
*** AMD     2759 q4k_gemv_partial_5120_5120_1                   arg  3 mem  16.55 GB tm     70.76us/  8494.34ms (   2343 GFLOPS  209|1320   GB/s) 
*** AMD     2760 r_16_320n1                                     arg  3 mem  16.55 GB tm     13.40us/  8494.36ms (      1 GFLOPS    3|3      GB/s) 
*** AMD     2761 E_40_32_4n1                                    arg  5 mem  16.55 GB tm      6.80us/  8494.36ms (      8 GFLOPS   11|11     GB/s) 
*** AMD     2762 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    150.76us/  8494.52ms (   3739 GFLOPS  334|2107   GB/s) 
*** AMD     2763 q4k_gemv_partial_17408_5120_1                  arg  3 mem  16.55 GB tm    151.64us/  8494.67ms (   3717 GFLOPS  332|2094   GB/s) 
*** AMD     2764 E_136_32_4                                     arg  2 mem  16.55 GB tm      7.04us/  8494.67ms (     12 GFLOPS   20|20     GB/s) 
*** AMD     2765 r_40_32_4_68_2_2_2_32                          arg  6 mem  16.55 GB tm   4041.04us/  8498.72ms (    248 GFLOPS   18|73     GB/s) 
