AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:86864
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:86864
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4829.33ms/  4829.33ms (      0 GFLOPS    2|2      GB/s)
opened device PYTHON from pid:86864
scheduled     2 kernels in    12.97 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD      621 r_40_32_4_4                                    arg  4 mem  18.05 GB tm      6.24us/    49.14ms (      4 GFLOPS   23|23     GB/s)
*** AMD      622 r_16_320                                       arg  2 mem  18.05 GB tm     12.56us/    49.16ms (      1 GFLOPS    2|2      GB/s)
*** AMD      623 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.16us/    49.16ms (      7 GFLOPS    8|9      GB/s)
*** AMD      624 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    668.84us/    49.83ms (     83 GFLOPS    4|21     GB/s)
*** AMD      625 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     67.12us/    49.90ms (   2470 GFLOPS  220|1392   GB/s)
*** AMD      626 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.52us/    49.90ms (      1 GFLOPS    1|2      GB/s)
*** AMD      627 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/    49.91ms (      4 GFLOPS    3|10     GB/s)
*** AMD      628 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    225.72us/    50.14ms (    442 GFLOPS   19|217    GB/s)
*** AMD      629 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     13.00us/    50.15ms (      9 GFLOPS    5|10     GB/s)
*** AMD      630 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.56us/    50.16ms (     17 GFLOPS   21|71     GB/s)
*** AMD      631 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.40us/    50.17ms (      0 GFLOPS    0|0      GB/s)
*** AMD      632 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.88us/    50.17ms (      0 GFLOPS    0|0      GB/s)
*** AMD      633 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.80us/    50.18ms (      0 GFLOPS    0|1      GB/s)
*** AMD      634 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      8.80us/    50.19ms (      8 GFLOPS   22|22     GB/s)
*** AMD      635 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.76us/    50.26ms (   2521 GFLOPS  225|1420   GB/s)
*** AMD      636 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.16us/    50.27ms (      1 GFLOPS    3|3      GB/s)
*** AMD      637 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.16us/    50.28ms (      8 GFLOPS   12|12     GB/s)
*** AMD      638 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.88us/    50.42ms (   3864 GFLOPS  345|2177   GB/s)
*** AMD      639 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.04us/    50.57ms (   3913 GFLOPS  349|2205   GB/s)
*** AMD      640 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.92us/    50.57ms (     13 GFLOPS   20|20     GB/s)
*** AMD      641 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/    50.58ms (      3 GFLOPS   29|29     GB/s)
*** AMD      642 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    492.92us/    51.07ms (   2283 GFLOPS  148|736    GB/s)
*** AMD      643 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.12us/    51.08ms (      2 GFLOPS   13|13     GB/s)
*** AMD      644 r_16_320                                       arg  2 mem  18.05 GB tm     12.00us/    51.09ms (      1 GFLOPS    2|2      GB/s)
*** AMD      645 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.12us/    51.10ms (      8 GFLOPS    8|9      GB/s)
*** AMD      646 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    670.00us/    51.77ms (     83 GFLOPS    4|21     GB/s)
*** AMD      647 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.68us/    51.83ms (   2486 GFLOPS  222|1401   GB/s)
*** AMD      648 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.52us/    51.84ms (      1 GFLOPS    1|2      GB/s)
*** AMD      649 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.52us/    51.85ms (      4 GFLOPS    3|10     GB/s)
*** AMD      650 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.05 GB tm    220.68us/    52.07ms (    394 GFLOPS   14|206    GB/s)
*** AMD      651 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.96us/    52.08ms (      9 GFLOPS    5|10     GB/s)
*** AMD      652 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.24us/    52.09ms (     18 GFLOPS   22|74     GB/s)
*** AMD      653 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.52us/    52.09ms (      0 GFLOPS    0|0      GB/s)
*** AMD      654 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.88us/    52.10ms (      0 GFLOPS    0|0      GB/s)
*** AMD      655 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.40us/    52.11ms (      0 GFLOPS    0|1      GB/s)
*** AMD      656 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      9.00us/    52.12ms (      8 GFLOPS   21|21     GB/s)
*** AMD      657 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.72us/    52.18ms (   2523 GFLOPS  225|1421   GB/s)
*** AMD      658 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.16us/    52.20ms (      1 GFLOPS    3|3      GB/s)
*** AMD      659 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.28us/    52.20ms (      8 GFLOPS   11|12     GB/s)
*** AMD      660 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    147.00us/    52.35ms (   3834 GFLOPS  342|2160   GB/s)
*** AMD      661 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.40us/    52.50ms (   3877 GFLOPS  346|2184   GB/s)
*** AMD      662 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.68us/    52.50ms (     13 GFLOPS   21|21     GB/s)
*** AMD      663 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/    52.51ms (      3 GFLOPS   29|29     GB/s)
*** AMD      664 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.05 GB tm    178.40us/    52.69ms (   3160 GFLOPS  282|1780   GB/s)
*** AMD      665 r_40_32_4_4                                    arg  4 mem  18.05 GB tm      6.12us/    52.69ms (      4 GFLOPS   23|23     GB/s)
*** AMD      666 r_16_320                                       arg  2 mem  18.05 GB tm     12.80us/    52.71ms (      1 GFLOPS    2|2      GB/s)
*** AMD      667 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.44us/    52.71ms (      7 GFLOPS    8|9      GB/s)
*** AMD      668 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    667.56us/    53.38ms (     83 GFLOPS    4|21     GB/s)
*** AMD      669 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     67.44us/    53.45ms (   2458 GFLOPS  219|1385   GB/s)
*** AMD      670 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.48us/    53.45ms (      1 GFLOPS    1|2      GB/s)
*** AMD      671 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.52us/    53.46ms (      4 GFLOPS    3|10     GB/s)
*** AMD      672 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.05 GB tm    217.92us/    53.68ms (    399 GFLOPS   14|209    GB/s)
*** AMD      673 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.88us/    53.69ms (     10 GFLOPS    5|10     GB/s)
*** AMD      674 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.72us/    53.70ms (     17 GFLOPS   21|70     GB/s)
*** AMD      675 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.36us/    53.71ms (      0 GFLOPS    0|0      GB/s)
*** AMD      676 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.84us/    53.72ms (      0 GFLOPS    0|0      GB/s)
*** AMD      677 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.84us/    53.72ms (      0 GFLOPS    0|1      GB/s)
*** AMD      678 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      8.88us/    53.73ms (      8 GFLOPS   21|21     GB/s)
*** AMD      679 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.76us/    53.80ms (   2521 GFLOPS  225|1420   GB/s)
*** AMD      680 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.24us/    53.81ms (      1 GFLOPS    3|3      GB/s)
*** AMD      681 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.12us/    53.82ms (      8 GFLOPS   12|13     GB/s)
*** AMD      682 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.84us/    53.96ms (   3865 GFLOPS  345|2178   GB/s)
*** AMD      683 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    146.72us/    54.11ms (   3842 GFLOPS  343|2165   GB/s)
*** AMD      684 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.92us/    54.12ms (     13 GFLOPS   20|20     GB/s)
*** AMD      685 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/    54.12ms (      3 GFLOPS   29|29     GB/s)
*** AMD      686 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.05 GB tm    173.84us/    54.30ms (   3242 GFLOPS  290|1827   GB/s)
*** AMD      687 r_40_32_4_4                                    arg  4 mem  18.05 GB tm      6.16us/    54.30ms (      4 GFLOPS   23|23     GB/s)
*** AMD      688 r_16_320                                       arg  2 mem  18.05 GB tm     12.48us/    54.32ms (      1 GFLOPS    2|2      GB/s)
*** AMD      689 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.12us/    54.32ms (      8 GFLOPS    8|9      GB/s)
*** AMD      690 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    672.00us/    54.99ms (     83 GFLOPS    4|21     GB/s)
*** AMD      691 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.64us/    55.06ms (   2488 GFLOPS  222|1402   GB/s)
*** AMD      692 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.48us/    55.07ms (      1 GFLOPS    1|2      GB/s)
*** AMD      693 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/    55.07ms (      4 GFLOPS    3|10     GB/s)
*** AMD      694 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    225.80us/    55.30ms (    442 GFLOPS   19|217    GB/s)
*** AMD      695 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     13.00us/    55.31ms (      9 GFLOPS    5|10     GB/s)
*** AMD      696 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.68us/    55.32ms (     17 GFLOPS   21|70     GB/s)
*** AMD      697 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.52us/    55.33ms (      0 GFLOPS    0|0      GB/s)
*** AMD      698 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.80us/    55.34ms (      0 GFLOPS    0|0      GB/s)
*** AMD      699 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.80us/    55.34ms (      0 GFLOPS    0|1      GB/s)
*** AMD      700 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      8.68us/    55.35ms (      8 GFLOPS   22|22     GB/s)
*** AMD      701 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.56us/    55.42ms (   2529 GFLOPS  226|1425   GB/s)
*** AMD      702 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.28us/    55.43ms (      1 GFLOPS    3|3      GB/s)
*** AMD      703 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.20us/    55.44ms (      8 GFLOPS   12|12     GB/s)
*** AMD      704 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.96us/    55.58ms (   3888 GFLOPS  347|2191   GB/s)
*** AMD      705 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    142.56us/    55.73ms (   3954 GFLOPS  353|2228   GB/s)
*** AMD      706 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.92us/    55.73ms (     13 GFLOPS   20|20     GB/s)
*** AMD      707 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/    55.74ms (      3 GFLOPS   29|29     GB/s)
*** AMD      708 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    493.64us/    56.23ms (   2280 GFLOPS  148|735    GB/s)
*** AMD      709 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.08us/    56.24ms (      2 GFLOPS   13|13     GB/s)
*** AMD      710 r_16_320                                       arg  2 mem  18.05 GB tm     11.80us/    56.25ms (      1 GFLOPS    2|2      GB/s)
*** AMD      711 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.28us/    56.26ms (      7 GFLOPS    8|9      GB/s)
*** AMD      712 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    671.04us/    56.93ms (     83 GFLOPS    4|21     GB/s)
*** AMD      713 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.68us/    56.99ms (   2486 GFLOPS  222|1401   GB/s)
*** AMD      714 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.44us/    57.00ms (      1 GFLOPS    1|2      GB/s)
*** AMD      715 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.52us/    57.01ms (      4 GFLOPS    3|10     GB/s)
*** AMD      716 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.05 GB tm    220.32us/    57.23ms (    395 GFLOPS   14|207    GB/s)
*** AMD      717 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.92us/    57.24ms (     10 GFLOPS    5|10     GB/s)
*** AMD      718 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.32us/    57.25ms (     18 GFLOPS   22|73     GB/s)
*** AMD      719 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.48us/    57.26ms (      0 GFLOPS    0|0      GB/s)
*** AMD      720 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.96us/    57.26ms (      0 GFLOPS    0|0      GB/s)
*** AMD      721 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.88us/    57.27ms (      0 GFLOPS    0|1      GB/s)
*** AMD      722 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      8.84us/    57.28ms (      8 GFLOPS   21|21     GB/s)
*** AMD      723 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.80us/    57.35ms (   2520 GFLOPS  225|1420   GB/s)
*** AMD      724 r_16_320n1                                     arg  3 mem  18.05 GB tm     13.40us/    57.36ms (      1 GFLOPS    3|3      GB/s)
*** AMD      725 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.16us/    57.37ms (      8 GFLOPS   12|12     GB/s)
*** AMD      726 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    147.24us/    57.51ms (   3828 GFLOPS  342|2157   GB/s)
*** AMD      727 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.48us/    57.66ms (   3875 GFLOPS  346|2183   GB/s)
*** AMD      728 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.92us/    57.67ms (     13 GFLOPS   20|20     GB/s)
*** AMD      729 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/    57.67ms (      3 GFLOPS   29|29     GB/s)
*** AMD      730 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.05 GB tm    175.68us/    57.85ms (   3209 GFLOPS  287|1808   GB/s)
*** AMD      731 r_40_32_4_4                                    arg  4 mem  18.05 GB tm      6.16us/    57.85ms (      4 GFLOPS   23|23     GB/s)
*** AMD      732 r_16_320                                       arg  2 mem  18.05 GB tm     12.56us/    57.87ms (      1 GFLOPS    2|2      GB/s)
*** AMD      733 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.20us/    57.87ms (      7 GFLOPS    8|9      GB/s)
*** AMD      734 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    672.36us/    58.54ms (     83 GFLOPS    4|21     GB/s)
*** AMD      735 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.72us/    58.61ms (   2485 GFLOPS  222|1400   GB/s)
*** AMD      736 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.56us/    58.62ms (      1 GFLOPS    1|2      GB/s)
*** AMD      737 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/    58.62ms (      4 GFLOPS    3|10     GB/s)
*** AMD      738 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.05 GB tm    215.28us/    58.84ms (    404 GFLOPS   14|211    GB/s)
*** AMD      739 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     13.24us/    58.85ms (      9 GFLOPS    5|10     GB/s)
*** AMD      740 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.60us/    58.86ms (     17 GFLOPS   21|71     GB/s)
*** AMD      741 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.40us/    58.87ms (      0 GFLOPS    0|0      GB/s)
*** AMD      742 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.68us/    58.88ms (      0 GFLOPS    0|0      GB/s)
*** AMD      743 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.80us/    58.88ms (      0 GFLOPS    0|1      GB/s)
*** AMD      744 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      8.64us/    58.89ms (      8 GFLOPS   22|22     GB/s)
*** AMD      745 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.92us/    58.96ms (   2515 GFLOPS  224|1417   GB/s)
*** AMD      746 r_16_320n1                                     arg  3 mem  18.05 GB tm     12.92us/    58.97ms (      1 GFLOPS    3|3      GB/s)
*** AMD      747 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.28us/    58.98ms (      8 GFLOPS   11|12     GB/s)
*** AMD      748 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.12us/    59.12ms (   3884 GFLOPS  347|2188   GB/s)
*** AMD      749 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    144.72us/    59.27ms (   3895 GFLOPS  347|2195   GB/s)
*** AMD      750 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.92us/    59.27ms (     13 GFLOPS   20|20     GB/s)
*** AMD      751 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.08us/    59.28ms (      3 GFLOPS   29|29     GB/s)
*** AMD      752 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.05 GB tm    178.64us/    59.46ms (   3155 GFLOPS  282|1778   GB/s)
*** AMD      753 r_40_32_4_4                                    arg  4 mem  18.05 GB tm      6.16us/    59.47ms (      4 GFLOPS   23|23     GB/s)
*** AMD      754 r_16_320                                       arg  2 mem  18.05 GB tm     12.00us/    59.48ms (      1 GFLOPS    2|2      GB/s)
*** AMD      755 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.28us/    59.48ms (      7 GFLOPS    8|9      GB/s)
*** AMD      756 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    668.60us/    60.15ms (     83 GFLOPS    4|21     GB/s)
*** AMD      757 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     67.04us/    60.22ms (   2473 GFLOPS  221|1393   GB/s)
*** AMD      758 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.72us/    60.23ms (      1 GFLOPS    1|2      GB/s)
*** AMD      759 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/    60.23ms (      4 GFLOPS    3|10     GB/s)
*** AMD      760 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    226.16us/    60.46ms (    441 GFLOPS   19|216    GB/s)
*** AMD      761 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.96us/    60.47ms (      9 GFLOPS    5|10     GB/s)
*** AMD      762 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.64us/    60.48ms (     17 GFLOPS   21|71     GB/s)
*** AMD      763 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.32us/    60.49ms (      0 GFLOPS    0|0      GB/s)
*** AMD      764 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.64us/    60.50ms (      0 GFLOPS    0|0      GB/s)
*** AMD      765 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.76us/    60.50ms (      0 GFLOPS    0|1      GB/s)
*** AMD      766 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      9.08us/    60.51ms (      8 GFLOPS   21|21     GB/s)
*** AMD      767 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.36us/    60.58ms (   2536 GFLOPS  226|1429   GB/s)
*** AMD      768 r_16_320n1                                     arg  3 mem  18.05 GB tm     12.88us/    60.59ms (      1 GFLOPS    3|3      GB/s)
*** AMD      769 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.76us/    60.60ms (      8 GFLOPS   11|11     GB/s)
*** AMD      770 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.32us/    60.74ms (   3879 GFLOPS  346|2185   GB/s)
*** AMD      771 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.08us/    60.89ms (   3885 GFLOPS  347|2189   GB/s)
*** AMD      772 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.92us/    60.89ms (     13 GFLOPS   20|20     GB/s)
*** AMD      773 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.04us/    60.90ms (      3 GFLOPS   29|29     GB/s)
*** AMD      774 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    491.56us/    61.39ms (   2289 GFLOPS  149|738    GB/s)
*** AMD      775 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.24us/    61.40ms (      2 GFLOPS   13|13     GB/s)
*** AMD      776 r_16_320                                       arg  2 mem  18.05 GB tm     11.80us/    61.41ms (      1 GFLOPS    2|2      GB/s)
*** AMD      777 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.52us/    61.42ms (      7 GFLOPS    8|9      GB/s)
*** AMD      778 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    668.92us/    62.09ms (     83 GFLOPS    4|21     GB/s)
*** AMD      779 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.52us/    62.15ms (   2492 GFLOPS  222|1404   GB/s)
*** AMD      780 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.72us/    62.16ms (      1 GFLOPS    1|2      GB/s)
*** AMD      781 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.72us/    62.17ms (      3 GFLOPS    3|10     GB/s)
*** AMD      782 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    224.92us/    62.39ms (    443 GFLOPS   19|218    GB/s)
*** AMD      783 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     12.96us/    62.40ms (      9 GFLOPS    5|10     GB/s)
*** AMD      784 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.68us/    62.41ms (     17 GFLOPS   21|70     GB/s)
*** AMD      785 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.52us/    62.42ms (      0 GFLOPS    0|0      GB/s)
*** AMD      786 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.64us/    62.43ms (      0 GFLOPS    0|0      GB/s)
*** AMD      787 E_5_(start_pos+1)_2_4                          arg  4 mem  18.05 GB tm      6.76us/    62.44ms (      0 GFLOPS    0|1      GB/s)
*** AMD      788 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.05 GB tm      9.16us/    62.44ms (      8 GFLOPS   21|21     GB/s)
*** AMD      789 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     65.28us/    62.51ms (   2540 GFLOPS  227|1431   GB/s)
*** AMD      790 r_16_320n1                                     arg  3 mem  18.05 GB tm     12.60us/    62.52ms (      1 GFLOPS    3|3      GB/s)
*** AMD      791 E_40_32_4n1                                    arg  5 mem  18.05 GB tm      6.56us/    62.53ms (      8 GFLOPS   11|12     GB/s)
*** AMD      792 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    146.96us/    62.68ms (   3836 GFLOPS  342|2161   GB/s)
*** AMD      793 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.05 GB tm    145.76us/    62.82ms (   3867 GFLOPS  345|2179   GB/s)
*** AMD      794 E_136_32_4                                     arg  2 mem  18.05 GB tm      6.64us/    62.83ms (     13 GFLOPS   21|21     GB/s)
*** AMD      795 E_136_32_4n1                                   arg  3 mem  18.05 GB tm      6.12us/    62.83ms (      3 GFLOPS   28|28     GB/s)
*** AMD      796 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.05 GB tm    492.08us/    63.33ms (   2287 GFLOPS  149|737    GB/s)
*** AMD      797 E_40_32_4n2                                    arg  4 mem  18.05 GB tm      6.08us/    63.33ms (      2 GFLOPS   13|13     GB/s)
*** AMD      798 r_16_320                                       arg  2 mem  18.05 GB tm     12.08us/    63.34ms (      1 GFLOPS    2|2      GB/s)
*** AMD      799 E_40_32_4                                      arg  4 mem  18.05 GB tm      6.48us/    63.35ms (      7 GFLOPS    8|9      GB/s)
*** AMD      800 r_8_32_4_20_4_2_32                             arg  5 mem  18.05 GB tm    666.80us/    64.02ms (     83 GFLOPS    4|21     GB/s)
*** AMD      801 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.05 GB tm     66.76us/    64.08ms (   2483 GFLOPS  222|1399   GB/s)
*** AMD      802 r_8_16_8                                       arg  2 mem  18.05 GB tm      6.76us/    64.09ms (      1 GFLOPS    1|2      GB/s)
*** AMD      803 r_40_16_8                                      arg  2 mem  18.05 GB tm      6.48us/    64.10ms (      4 GFLOPS    3|10     GB/s)
*** AMD      804 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.05 GB tm    227.00us/    64.32ms (    439 GFLOPS   19|216    GB/s)
*** AMD      805 E_5_2_2_16_4_4                                 arg  5 mem  18.05 GB tm     13.28us/    64.34ms (      9 GFLOPS    5|10     GB/s)
*** AMD      806 r_40_(start_pos+1)_16_8                        arg  3 mem  18.05 GB tm      8.36us/    64.35ms (     18 GFLOPS   22|73     GB/s)
*** AMD      807 r_5_2_4_(start_pos+1)                          arg  2 mem  18.05 GB tm      7.48us/    64.35ms (      0 GFLOPS    0|0      GB/s)
*** AMD      808 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.05 GB tm      8.64us/    64.36ms (      0 GFLOPS    0|0      GB/s)
