AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:86789
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:86789
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4867.61ms/  4867.61ms (      0 GFLOPS    2|2      GB/s)
opened device PYTHON from pid:86789
scheduled     2 kernels in    12.76 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD     2639 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.40us/  9367.55ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2640 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    145.44us/  9367.70ms (   3876 GFLOPS  346|2184   GB/s)
*** AMD     2641 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    145.84us/  9367.84ms (   3865 GFLOPS  345|2178   GB/s)
*** AMD     2642 E_136_32_4                                     arg  2 mem  18.01 GB tm      7.24us/  9367.85ms (     12 GFLOPS   19|19     GB/s)
*** AMD     2643 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.04us/  9367.85ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2644 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.01 GB tm    177.68us/  9368.03ms (   3172 GFLOPS  283|1788   GB/s)
*** AMD     2645 r_40_32_4_4                                    arg  4 mem  18.01 GB tm      6.72us/  9368.04ms (      4 GFLOPS   21|21     GB/s)
*** AMD     2646 r_16_320                                       arg  2 mem  18.01 GB tm     12.04us/  9368.05ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2647 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.44us/  9368.06ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2648 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    668.00us/  9368.73ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2649 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.52us/  9368.79ms (   2455 GFLOPS  219|1383   GB/s)
*** AMD     2650 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.72us/  9368.80ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2651 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.52us/  9368.81ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2652 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.01 GB tm    219.68us/  9369.03ms (    396 GFLOPS   14|207    GB/s)
*** AMD     2653 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     12.88us/  9369.04ms (     10 GFLOPS    5|10     GB/s)
*** AMD     2654 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.00us/  9369.05ms (      5 GFLOPS    8|22     GB/s)
*** AMD     2655 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.68us/  9369.05ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2656 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.28us/  9369.06ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2657 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.96us/  9369.07ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2658 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      7.20us/  9369.07ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2659 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.08us/  9369.14ms (   2509 GFLOPS  224|1414   GB/s)
*** AMD     2660 r_16_320n1                                     arg  3 mem  18.01 GB tm     13.12us/  9369.15ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2661 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.48us/  9369.16ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2662 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    145.52us/  9369.31ms (   3873 GFLOPS  346|2182   GB/s)
*** AMD     2663 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    145.00us/  9369.45ms (   3887 GFLOPS  347|2190   GB/s)
*** AMD     2664 E_136_32_4                                     arg  2 mem  18.01 GB tm      7.12us/  9369.46ms (     12 GFLOPS   20|20     GB/s)
*** AMD     2665 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.08us/  9369.46ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2666 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.01 GB tm    180.16us/  9369.64ms (   3129 GFLOPS  279|1763   GB/s)
*** AMD     2667 r_40_32_4_4                                    arg  4 mem  18.01 GB tm      7.00us/  9369.65ms (      4 GFLOPS   20|20     GB/s)
*** AMD     2668 r_16_320                                       arg  2 mem  18.01 GB tm     11.76us/  9369.66ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2669 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.44us/  9369.67ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2670 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    668.48us/  9370.34ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2671 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.28us/  9370.41ms (   2464 GFLOPS  220|1388   GB/s)
*** AMD     2672 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.72us/  9370.41ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2673 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.52us/  9370.42ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2674 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.01 GB tm    229.00us/  9370.65ms (    435 GFLOPS   19|214    GB/s)
*** AMD     2675 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     12.96us/  9370.66ms (      9 GFLOPS    5|10     GB/s)
*** AMD     2676 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.00us/  9370.67ms (      5 GFLOPS    8|22     GB/s)
*** AMD     2677 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.80us/  9370.68ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2678 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.56us/  9370.68ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2679 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.84us/  9370.69ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2680 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      6.96us/  9370.70ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2681 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.16us/  9370.76ms (   2506 GFLOPS  224|1412   GB/s)
*** AMD     2682 r_16_320n1                                     arg  3 mem  18.01 GB tm     13.24us/  9370.78ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2683 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.36us/  9370.78ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2684 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    146.24us/  9370.93ms (   3854 GFLOPS  344|2172   GB/s)
*** AMD     2685 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    145.64us/  9371.07ms (   3870 GFLOPS  345|2181   GB/s)
*** AMD     2686 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.72us/  9371.08ms (     13 GFLOPS   21|21     GB/s)
*** AMD     2687 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.12us/  9371.09ms (      3 GFLOPS   28|28     GB/s)
*** AMD     2688 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.01 GB tm    493.40us/  9371.58ms (   2281 GFLOPS  148|735    GB/s)
*** AMD     2689 E_40_32_4n2                                    arg  4 mem  18.01 GB tm      6.44us/  9371.59ms (      2 GFLOPS   13|13     GB/s)
*** AMD     2690 r_16_320                                       arg  2 mem  18.01 GB tm     11.72us/  9371.60ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2691 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.44us/  9371.60ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2692 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    669.36us/  9372.27ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2693 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.32us/  9372.34ms (   2463 GFLOPS  220|1388   GB/s)
*** AMD     2694 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.72us/  9372.35ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2695 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.48us/  9372.35ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2696 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.01 GB tm    216.20us/  9372.57ms (    402 GFLOPS   14|211    GB/s)
*** AMD     2697 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     13.08us/  9372.58ms (      9 GFLOPS    5|10     GB/s)
*** AMD     2698 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      7.96us/  9372.59ms (      5 GFLOPS    8|22     GB/s)
*** AMD     2699 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.68us/  9372.60ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2700 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.60us/  9372.61ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2701 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.92us/  9372.61ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2702 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      6.64us/  9372.62ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2703 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.16us/  9372.69ms (   2506 GFLOPS  224|1412   GB/s)
*** AMD     2704 r_16_320n1                                     arg  3 mem  18.01 GB tm     13.16us/  9372.70ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2705 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.36us/  9372.71ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2706 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    145.40us/  9372.85ms (   3877 GFLOPS  346|2184   GB/s)
*** AMD     2707 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    145.88us/  9373.00ms (   3864 GFLOPS  345|2177   GB/s)
*** AMD     2708 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.68us/  9373.00ms (     13 GFLOPS   21|21     GB/s)
*** AMD     2709 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.12us/  9373.01ms (      3 GFLOPS   28|28     GB/s)
*** AMD     2710 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.01 GB tm    178.60us/  9373.19ms (   3156 GFLOPS  282|1778   GB/s)
*** AMD     2711 r_40_32_4_4                                    arg  4 mem  18.01 GB tm      6.60us/  9373.19ms (      4 GFLOPS   22|22     GB/s)
*** AMD     2712 r_16_320                                       arg  2 mem  18.01 GB tm     11.96us/  9373.21ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2713 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.44us/  9373.21ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2714 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    673.12us/  9373.89ms (     82 GFLOPS    4|21     GB/s)
*** AMD     2715 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.16us/  9373.95ms (   2469 GFLOPS  220|1391   GB/s)
*** AMD     2716 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.72us/  9373.96ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2717 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.56us/  9373.97ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2718 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.01 GB tm    217.24us/  9374.18ms (    401 GFLOPS   14|210    GB/s)
*** AMD     2719 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     13.00us/  9374.20ms (      9 GFLOPS    5|10     GB/s)
*** AMD     2720 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.32us/  9374.21ms (      5 GFLOPS    8|21     GB/s)
*** AMD     2721 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.72us/  9374.21ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2722 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.56us/  9374.22ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2723 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.40us/  9374.23ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2724 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      6.76us/  9374.23ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2725 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.28us/  9374.30ms (   2501 GFLOPS  223|1409   GB/s)
*** AMD     2726 r_16_320n1                                     arg  3 mem  18.01 GB tm     12.96us/  9374.31ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2727 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.40us/  9374.32ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2728 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    145.92us/  9374.46ms (   3863 GFLOPS  345|2176   GB/s)
*** AMD     2729 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    145.96us/  9374.61ms (   3862 GFLOPS  345|2176   GB/s)
*** AMD     2730 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.72us/  9374.62ms (     13 GFLOPS   21|21     GB/s)
*** AMD     2731 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.08us/  9374.62ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2732 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.01 GB tm    179.44us/  9374.80ms (   3141 GFLOPS  281|1770   GB/s)
*** AMD     2733 r_40_32_4_4                                    arg  4 mem  18.01 GB tm      6.52us/  9374.81ms (      4 GFLOPS   22|22     GB/s)
*** AMD     2734 r_16_320                                       arg  2 mem  18.01 GB tm     12.04us/  9374.82ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2735 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.44us/  9374.83ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2736 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    667.16us/  9375.49ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2737 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.96us/  9375.56ms (   2476 GFLOPS  221|1395   GB/s)
*** AMD     2738 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.68us/  9375.57ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2739 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.48us/  9375.57ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2740 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.01 GB tm    227.40us/  9375.80ms (    439 GFLOPS   19|215    GB/s)
*** AMD     2741 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     13.00us/  9375.82ms (      9 GFLOPS    5|10     GB/s)
*** AMD     2742 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.24us/  9375.82ms (      5 GFLOPS    8|21     GB/s)
*** AMD     2743 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.76us/  9375.83ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2744 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.48us/  9375.84ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2745 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.80us/  9375.84ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2746 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      6.64us/  9375.85ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2747 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.32us/  9375.92ms (   2500 GFLOPS  223|1408   GB/s)
*** AMD     2748 r_16_320n1                                     arg  3 mem  18.01 GB tm     12.92us/  9375.93ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2749 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.40us/  9375.94ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2750 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    147.52us/  9376.08ms (   3821 GFLOPS  341|2153   GB/s)
*** AMD     2751 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    146.40us/  9376.23ms (   3850 GFLOPS  343|2169   GB/s)
*** AMD     2752 E_136_32_4                                     arg  2 mem  18.01 GB tm      7.12us/  9376.24ms (     12 GFLOPS   20|20     GB/s)
*** AMD     2753 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.04us/  9376.24ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2754 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.01 GB tm    493.92us/  9376.74ms (   2278 GFLOPS  148|735    GB/s)
*** AMD     2755 E_40_32_4n2                                    arg  4 mem  18.01 GB tm      6.88us/  9376.74ms (      1 GFLOPS   12|12     GB/s)
*** AMD     2756 r_16_320                                       arg  2 mem  18.01 GB tm     12.44us/  9376.76ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2757 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.60us/  9376.76ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2758 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    669.20us/  9377.43ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2759 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.20us/  9377.50ms (   2467 GFLOPS  220|1390   GB/s)
*** AMD     2760 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.68us/  9377.51ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2761 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.52us/  9377.51ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2762 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.01 GB tm    226.12us/  9377.74ms (    441 GFLOPS   19|216    GB/s)
*** AMD     2763 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     13.44us/  9377.75ms (      9 GFLOPS    5|10     GB/s)
*** AMD     2764 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.24us/  9377.76ms (      5 GFLOPS    8|21     GB/s)
*** AMD     2765 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.68us/  9377.77ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2766 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.20us/  9377.78ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2767 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.44us/  9377.78ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2768 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      6.60us/  9377.79ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2769 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.24us/  9377.85ms (   2503 GFLOPS  223|1410   GB/s)
*** AMD     2770 r_16_320n1                                     arg  3 mem  18.01 GB tm     12.84us/  9377.87ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2771 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.40us/  9377.87ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2772 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    146.88us/  9378.02ms (   3838 GFLOPS  342|2162   GB/s)
*** AMD     2773 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    149.60us/  9378.17ms (   3768 GFLOPS  336|2123   GB/s)
*** AMD     2774 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.76us/  9378.18ms (     13 GFLOPS   21|21     GB/s)
*** AMD     2775 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.12us/  9378.18ms (      3 GFLOPS   28|28     GB/s)
*** AMD     2776 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.01 GB tm    493.32us/  9378.68ms (   2281 GFLOPS  148|735    GB/s)
*** AMD     2777 E_40_32_4n2                                    arg  4 mem  18.01 GB tm      6.84us/  9378.68ms (      1 GFLOPS   12|12     GB/s)
*** AMD     2778 r_16_320                                       arg  2 mem  18.01 GB tm     12.16us/  9378.70ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2779 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.44us/  9378.70ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2780 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    672.12us/  9379.37ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2781 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.52us/  9379.44ms (   2492 GFLOPS  222|1404   GB/s)
*** AMD     2782 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.92us/  9379.45ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2783 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.52us/  9379.45ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2784 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.01 GB tm    227.48us/  9379.68ms (    438 GFLOPS   19|215    GB/s)
*** AMD     2785 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     13.12us/  9379.69ms (      9 GFLOPS    5|10     GB/s)
*** AMD     2786 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.60us/  9379.70ms (      5 GFLOPS    8|20     GB/s)
*** AMD     2787 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.76us/  9379.71ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2788 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.48us/  9379.72ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2789 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.40us/  9379.72ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2790 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      7.28us/  9379.73ms (      3 GFLOPS    8|8      GB/s)
*** AMD     2791 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.28us/  9379.80ms (   2501 GFLOPS  223|1409   GB/s)
*** AMD     2792 r_16_320n1                                     arg  3 mem  18.01 GB tm     12.76us/  9379.81ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2793 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.56us/  9379.82ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2794 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    148.88us/  9379.97ms (   3786 GFLOPS  338|2133   GB/s)
*** AMD     2795 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    142.96us/  9380.11ms (   3943 GFLOPS  352|2222   GB/s)
*** AMD     2796 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.68us/  9380.12ms (     13 GFLOPS   21|21     GB/s)
*** AMD     2797 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.08us/  9380.12ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2798 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.01 GB tm    494.84us/  9380.62ms (   2274 GFLOPS  148|733    GB/s)
*** AMD     2799 E_40_32_4n2                                    arg  4 mem  18.01 GB tm      6.52us/  9380.62ms (      2 GFLOPS   13|13     GB/s)
*** AMD     2800 r_16_320                                       arg  2 mem  18.01 GB tm     12.28us/  9380.63ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2801 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.44us/  9380.64ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2802 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    673.24us/  9381.31ms (     82 GFLOPS    4|21     GB/s)
*** AMD     2803 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.16us/  9381.38ms (   2469 GFLOPS  220|1391   GB/s)
*** AMD     2804 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.44us/  9381.39ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2805 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.52us/  9381.39ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2806 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.01 GB tm    226.84us/  9381.62ms (    440 GFLOPS   19|216    GB/s)
*** AMD     2807 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     13.12us/  9381.63ms (      9 GFLOPS    5|10     GB/s)
*** AMD     2808 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.16us/  9381.64ms (      5 GFLOPS    8|21     GB/s)
*** AMD     2809 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.80us/  9381.65ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2810 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.28us/  9381.66ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2811 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.44us/  9381.66ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2812 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      6.92us/  9381.67ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2813 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.16us/  9381.74ms (   2469 GFLOPS  220|1391   GB/s)
*** AMD     2814 r_16_320n1                                     arg  3 mem  18.01 GB tm     13.40us/  9381.75ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2815 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.44us/  9381.76ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2816 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    144.36us/  9381.90ms (   3905 GFLOPS  348|2200   GB/s)
*** AMD     2817 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    147.36us/  9382.05ms (   3825 GFLOPS  341|2155   GB/s)
*** AMD     2818 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.76us/  9382.06ms (     13 GFLOPS   21|21     GB/s)
*** AMD     2819 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.08us/  9382.06ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2820 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.01 GB tm    494.04us/  9382.56ms (   2278 GFLOPS  148|734    GB/s)
*** AMD     2821 E_40_32_4n2                                    arg  4 mem  18.01 GB tm      6.64us/  9382.56ms (      2 GFLOPS   12|12     GB/s)
